행정동코드,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수
1110052,12894531.3179,512287.8883,263646.0023,331625.1016,329997.104,417205.3432,379904.4915,496013.3538,413108.9843,448095.4272,414644.9575,459546.8614,400797.1035,292856.6684,680978.457,393337.8214,246257.8523,340463.0461,368772.2266,467571.4641,417847.536,524380.2099,450173.117,544428.838,529734.1081,597208.2757,596545.1862,407937.0293,1169166.8563
1110053,11553463.6622,329559.2597,172832.7708,251333.4327,318125.8444,435612.1889,367363.2989,465538.8648,394084.0198,438789.0854,364110.259,410474.6541,386886.0288,287086.9751,563690.8286,393268.8191,191531.9912,284361.7272,447564.4494,482147.5141,404861.8491,448541.3321,398676.6177,460404.5496,480841.6823,515212.3011,447969.6425,334530.5196,1078063.1714
1110054,10523159.2697,432519.1319,289324.0141,526529.6225,264443.4096,279081.1805,240692.8944,320308.6412,329438.6813,336362.5631,305781.5825,349889.3708,354218.1707,259449.5293,479162.7551,358472.0663,271785.9449,378298.7444,286806.7588,317371.0676,307499.8465,401525.9079,353361.9867,469275.9819,456600.925,533241.0414,487756.2797,341770.6213,792190.5808
1110055,18141421.9972,630106.4765,362789.0273,453039.5505,510286.8661,614142.37,534006.3571,635891.7129,636086.8751,690282.5494,679924.3765,792449.6127,627364.9831,479914.1156,1039111.0464,552299.3573,302573.4221,383854.549,521644.8889,564199.5033,541928.9582,635575.4993,625500.6771,738261.8823,806653.8201,870910.8831,758752.8792,622914.3029,1530955.4614
1110056,8246300.8943,271152.4468,154597.0898,177169.5998,230625.921,262810.0245,212850.7204,271851.6092,236958.3159,331143.6678,301165.463,314880.2865,304478.9718,219581.6892,573760.8553,204217.5295,133275.1568,161975.4257,219739.8624,216388.0998,199325.2645,253186.0053,256956.1381,309047.1343,339814.3507,407443.2185,358578.7901,302968.2361,1020359.0298
1110057,16237325.3084,719595.8734,459544.3232,483465.6802,456156.6503,407889.254,397012.7198,491238.5053,484933.9426,566512.655,522206.602,563770.8672,553816.8807,468598.453,920243.7353,654567.8428,416866.4326,359885.8361,384788.9535,433544.8287,404611.7597,547933.7415,528009.1678,668527.0605,656012.4384,761380.532,726383.9688,608197.751,1591628.8355
1111051,17761872.1235,628914.9071,323482.6224,703267.0842,1276731.1312,788905.8391,534751.4458,603286.2629,609885.344,746557.2764,544077.9577,551252.3308,476671.3664,396803.1862,825739.6712,563139.1726,256603.3558,432913.623,906525.2555,541599.3864,536758.0102,592573.8697,640957.4993,651052.532,587639.6118,591037.8813,630006.6318,499170.6051,1321568.2739
1111052,15439957.0586,619606.091,326667.2393,473106.4121,482664.7006,376973.1697,356373.1995,471465.4101,526041.125,547699.6118,522696.3904,546205.352,446641.828,367670.4425,858197.1853,683138.0686,349744.3109,486573.4918,458287.0199,383802.9281,436168.7247,546423.3109,581683.2558,589234.9978,563965.8673,648487.5705,575403.8727,547128.7663,1667906.7434
1111053,19796587.2115,980119.9898,394744.8819,442111.3603,510034.4076,539354.3823,591379.7575,767881.233,710555.0281,751056.5767,602557.6373000001,682999.9482,607070.0811,476758.4135,1069350.9791,1045690.0391,399533.1086,398633.6168,561349.1976,544040.1141,661211.754,789727.8766,816333.3758,768679.1025,800418.3625,892135.1856,735506.7974,664309.6883,1593044.296
1111079,31968531.0459,1278252.1203,630790.1751,785982.0828,1392375.7229,1279626.3432,1001296.1843,1169426.7373,1160066.1934,1230586.4586,1068103.3934,1070790.5358,999199.052,739286.1392,1496218.6465,953913.2505,483461.5979,728571.7624,1590804.8316,1184992.1917,1069400.0625,1252565.7144,1184875.9987,1200421.3212,1141090.886,1364163.35,1199330.5282,992412.9993,2320526.7634
1111056,32000402.3138,1271085.2607,814349.2996,1578072.3688,2308235.5972,1198363.2652,913345.9965,997308.8272,968955.1148,1192179.1929,987976.4151,899635.6602,846830.6974,533691.6969,1202776.9673,1127119.5084,704449.693,1310637.7434,2085624.5821,985421.7924,929481.2378,1146593.365,1077894.4161,1318019.552,1083403.9983,1088704.1773,926767.5201,696170.3992,1807307.982
1111058,20124233.851,430407.6197,508551.6858,1163142.5445,899698.013,635504.5146,514453.5008,483962.5891,564185.8075,705054.4889,754056.0468,723663.2664,632914.2007,462406.483,824852.3868,499852.9368,517703.3272,886749.6135,855488.5834,629234.1454,504371.1652,583252.463,685654.7282,1008243.1388,849223.8562,931891.7917,743697.4406,558374.2064,1567643.2886
1111059,10717962.9742,395802.1873,349945.3368,372696.81,314795.319,292833.0158,280254.47119999997,299475.0627,345329.55,439691.0074,376168.9207,359723.1069,317437.9854,216681.4431,399232.1653,382154.0117,315709.7405,357568.4717,359378.6702,338352.0652,330613.1719,402571.788,463242.6502,502860.8106,504727.8806,485826.3161,384674.0009,316485.9155,813731.1509
1111060,16072259.975,690705.7182,890451.9031,1209840.5662,398788.6893,327425.1932,228268.6039,279169.9879,426767.3946,752701.4775,605328.3214,506484.281,310554.1755,222922.6626,456465.0156,639147.2369,806138.9271,1204716.6149,510645.4223,320712.7553,235202.8488,439795.4286,782994.9359,1082932.8574,686246.0885,615681.664,396285.0878,244609.7626,801276.3823
1111061,19999915.8614,818382.1121,1209890.6149,1451807.3467,501296.4259,358955.0668,282586.857,362159.4489,588185.5495,1024201.2888,741406.8133,598495.0165,398172.6626,286880.5743,558707.9639,770457.4172,1079419.714,1316201.9586,600749.5318,399082.9322,327176.4639,570872.7464,950704.6618,1368857.0261,803002.8091,732161.4949,485648.35,362166.589,1052286.4826
1111064,12360884.7545,465267.137,380901.3043,648262.4292,365836.9314,270632.5605,239402.3833,300639.7763,377848.7698,479114.3813,431778.957,425042.5414,352772.9776,273866.2078,649483.2767,472567.8236,319563.8522,435518.0464,353390.7665,301418.9261,230878.6287,353603.5807,414880.0749,670401.2566,506735.4436,535284.2372,408725.9706,373215.9847,1323850.5113
1111078,24785354.0473,1071997.5181,625086.0184000001,860395.1525,670698.904,602152.2214,599282.6238,731063.4042,831993.4130000001,957302.94,813653.0322,774238.4773,641073.4922,457679.6576,1147477.899,955728.6684,641381.2872,944663.8469,801149.5596,667252.5336,762673.7872,851522.907,980161.6126,1278475.4575,1104847.073,1072995.8848,904119.3341,753136.703,2283150.6402
1111065,29090069.5276,1278165.8159,697627.84,794744.0093,870743.8978,756925.3398,774634.1869,1000027.3032,866542.7694,1098297.6993,1069460.374,1097091.966,921583.367,734511.7252,1612103.5221,1151383.6306,649149.582,739594.595,822482.8329,847400.3747,830694.2014,1074329.1124,980371.3625,1184002.2997,1172889.3349,1354718.8735,1278084.4752,1040955.5548,2391553.5246
1111066,21706275.7482,546908.9996,373163.887,710519.3918,856857.0781,810612.5177,630205.1603,667316.2989,681836.9614,803663.8397,755669.2694,811726.4226,700214.8822,496544.2522,946214.9211,620632.0775,444696.7084,782122.015,980772.4682,780597.5094,689964.7132,753631.2353000001,706962.5972,935644.9434,990841.2196,1082626.9172,869997.4994,618948.4482,1657383.5586
1111076,15958376.7747,469724.2293,313337.4879,406481.2121,455109.9779,394883.5732,361380.6008,457147.5359,466257.5818,598472.4023,635340.1661,623425.8598,590654.2274,448570.3741,1142343.7375,482381.0962,306314.542,398708.4345,438829.5169,403180.1177,378633.6327,513519.6513,526151.6646,686782.0462,665603.9086,758599.476,790727.1693,587890.4992,1657926.0296
1111069,14006634.4995,409090.116,284238.39,424698.6156,444939.4493,379679.7823,336621.15,419510.3681,446025.5225,501042.6199,496959.6785,532687.9975,487300.6717,354750.0663,782222.1443,439864.9593,283956.0525,415475.0824,443600.837,403629.3857,374459.3516,422593.8592,414051.9858,604316.7785,618460.013,724658.2161,594227.1283,478299.1023,1489275.2273
1111077,35687848.0104,1416073.7946,745741.5952,1305481.5701,1038520.9601,1088331.4878,1017946.3718,1253303.1368,1079971.5471,1356681.3705,1201619.9832,1163490.6685,900573.5987,721218.6355,1492787.8593,1428602.4973,702893.2847,1171188.2211,1319070.0104,1264562.796,1251622.5704,1426980.1485,1392142.1232,1650888.0816,1680316.1649,1565961.2576,1322899.4833,978934.0903,2750044.746
1111072,13154422.9224,915119.5537,355943.2941,376645.7286,326417.6183,290633.3532,420531.2779,541885.417,446437.8261,454781.5883,355911.1461,359915.2576,299032.3284,263329.6002,503181.0759,853168.739,326894.5934,378775.0329,351782.8338,360153.4613,546584.506,700345.6411,511901.2842,591106.9064,513382.8732,487644.803,452050.4399,335048.9544,835817.8012
1111073,14203009.7221,596833.3407,349677.6579,583878.7409,378811.1413,381091.3939,385889.7092,502163.0988,412471.1628,497752.3017,435022.2591,445717.919,386181.2317,326143.6813,584112.9427,691605.9547,409086.6381,510326.2338,405783.5017,425343.6619,451389.526,509560.5723,544836.141,687226.4493,600580.9117,631540.4002,586603.3072,421914.9448,1061464.887
1111074,9344014.0617,350512.864,173194.5565,309780.4933,316704.9464,305854.3958,278077.789,324395.3994,285172.5978,342371.4737,297458.1547,305742.9957,234643.8545,206778.338,392395.7857,324825.71630000003,178240.6231,339600.9785,376348.6951,362285.7712,350285.7871,404253.6364,333107.2331,436932.6762,424253.9531,443731.3165,371163.0105,254111.2845,621789.7241
1112051,25626650.4496,789654.0487,393463.6734,489029.1716,678275.5315,835508.7328,866965.9848,1077187.0163,935950.7186,1022260.9445,922192.614,880853.6281,747884.3761,541007.6444,1141660.571,759504.5941,342088.3672,520224.8021,847468.6837,1008766.7238,1109945.0176,1232025.4853,975169.1571,1064244.9684,1064461.9871,1219614.7133,1076549.7724,773560.3835,2311131.1222
1112052,23273763.3612,960841.1893,443155.6479,465530.7517,587430.4972,717959.039,710300.7137,828334.2389,762745.4054,821719.8674,729347.7246,824484.9567,709873.2608,517711.0102,1354164.2972,689030.5716,305942.1032,493005.0565,704201.025,886518.0155,764550.1428,916342.5612,835317.5246,937650.6924,1026587.1111,1128940.0367,959101.9009,811518.5482,2381459.475
1112072,17060642.0294,455104.699,283517.2253,470095.5261,469812.0933,628095.4026,591744.2078,628190.5207,577039.0497,609807.1899,587006.9187,595666.0811,589794.0717,420660.5201,947062.6471,446286.9433,239142.0835,407922.0443,538935.5529,711051.0291,613104.0611,579340.8848,573910.8534,726223.6029,713176.6149,824569.8595,715810.7119,560230.1949,1557341.3917
1112055,18033892.4832,482167.2481,287850.7248,529631.9002,588929.5033,784221.3613,630868.6458,631269.5339,589893.6674,652766.7192,641407.3781,617454.0412,540703.2668,401880.5959,884537.8176,437251.8309,280271.6664,497809.1231,712787.634,826263.2425,637795.6735,638642.2325,567312.2216,778377.8504,735577.476,871588.3611,734527.9296,554650.0524,1497454.7802
1112056,16309271.7944,671518.0509,384258.1669,526416.1787,478210.6363,572258.5045,449542.9576,522891.3551,626398.4963,617463.0326,496964.1532,508112.4796,411903.5484,342498.4356,685468.0723,535769.2465,333030.3584,672626.3464,565938.4921,592562.5727,544657.1147,659233.6595,645004.7039,795562.6869,622994.9218,691749.4316,593304.7569,419684.3003,1343249.1763
1112057,19018511.4473,785306.4277,460422.8504,624256.3339,515313.2376,545602.1097,487430.9662,629308.8393,599539.0808,728034.7965,637016.2799,578337.6049,541090.5024,378678.3611,926341.3271,687998.5739,409820.5662,822702.6324,592946.2553,585673.7973,610963.9242,777743.1908,670748.5007,864072.0096,763780.2238,867136.402,662754.2828,561314.7051,1704177.6462
1112058,25728958.1524,816908.7139,376973.3052,500148.313,699904.857,920599.625,932757.1945,1116021.3926,948399.5895,921647.4818,836199.4566,880742.5263,761580.2911,541632.6953,1167147.2353,676915.9204,346188.3481,676311.0486,970197.0601,1124441.937,1133832.2284,1198179.8995,905541.327,1133955.7851,1110114.1885,1171142.6665,1039089.2307,809872.1262,2012513.7588
1112059,19921442.0244,663811.8475,467502.7712,637178.4062,492427.9254,572759.4269,708492.1379,915577.9439,813519.2387,777207.77,632516.6664,605935.4909,461256.0469,354552.4935,797886.8277,636459.1742,404465.7271,588192.7724,652003.141,711884.0052,868211.5595,1131721.1794,918148.6479,913747.5289,704724.3191,813912.529,682552.0043,496250.8825,1498543.5351
1112060,11444465.5338,816800.1126,315671.542,291179.937,210323.1807,243949.0633,282206.9755,596062.9438,533218.6017,531214.5966,329477.6007,288420.0213,237813.6787,180645.6994,389443.121,637603.8849,246270.3852,236097.4104,277621.7648,253298.935,437885.6327,741990.5291,602453.6306,529853.2881,370100.8261,408422.87,379666.0149,281983.5926,794789.7212
1112073,17582936.1336,434428.6732,276677.9589,478336.7075,481360.0299,586482.1508,549333.8134,791949.2788,721087.8498,763693.795,594814.1993,603062.2933,499255.691,361622.054,882300.5063,494234.4212,290457.8855,342448.0411,577828.0027,563277.8943,651141.579,837792.8673,721778.1611,771969.5828,648518.8532,785552.5223,719749.6926,535517.0296,1618264.5973
1112074,31119768.163,1383004.135,627884.7904,650236.0284,832909.65,971699.0683,943494.7831,1173427.4905,1109311.2042,1304783.5314,987195.9913,1036867.5712,799684.5065,603923.3016,1373617.048,1250588.8468,637791.9527,819054.6154,993260.2399,1158625.2375,1134346.7932,1411013.0636,1259077.3179,1376616.1855,1276459.1249,1327402.3188,1181701.3805,865708.1077,2630083.8309
1112065,18332659.6505,717699.5349,394104.3826,507552.3982,516352.2276,603554.4884,601729.3907,701988.3197,708374.2413,691968.9273,581237.1377,572006.2427,521211.2311,373186.4463,895291.364,729036.4881,353872.0047,418297.4745,544329.5227,653513.1286,672769.1533,821428.5678,706510.3246,788342.5238,736307.593,819563.7176,719789.4096,518558.5955,1464084.8151
1112066,10766769.7078,365217.5364,248290.2181,456773.1319,293825.4655,329612.6121,304262.9255,414683.608,404152.5525,389509.2252,362807.5154,354940.52880000003,348175.9037,268614.9599,573770.21,387294.8853,211059.8875,241749.9123,321257.6588,349862.9531,365455.2625,412404.8344,378200.5356,475788.8318,402060.039,489910.8753,425044.8891,326890.5401,865152.2906
1112067,9438686.5905,249306.6591,147969.6493,224814.4164,279227.2525,304709.0048,326322.3209,354081.579,283046.2992,398046.3273,328751.9844,351448.9941,314622.581,237871.1984,501881.2286,355132.4641,190924.2539,214126.2174,336443.6528,329435.8654,346553.6447,375689.0412,361721.2522,364769.7712,391137.6499,409420.246,362759.0622,305322.0382,793152.0004
1112068,8459715.9034,186164.4994,116883.1708,193164.1157,253076.4264,323920.4834,353666.6987,394745.5763,356978.0629,400873.5224,396969.6372,399586.9858,303458.154,199403.178,373054.3287,195990.02,124029.3981,160001.0239,268208.8187,334369.2136,349605.8009,415720.4593,287055.908,342492.4753,325011.0722,312785.7736,273939.3315,225636.437,592925.2699
1112071,46549791.1941,2487117.576,1570011.2159,1918944.3687,1093168.2744,1057224.3534,1064909.7484,1418072.8778,1608107.3072,2058164.9251,1594192.9256,1378449.0938,1204627.5733,893665.8611,1801660.2069,2277610.9019,1460596.8438,1651626.0784,1324744.6389,1506531.5846,1477987.8572,1949320.3743,2143805.4936,2346513.2247,1704692.694,1735909.1537,1503113.7123,1152254.2032,3166768.1013
1113052,11571878.0347,487654.3132,245319.9245,377808.15,427073.0741,319823.8772,304681.2251,428561.531,417409.8732,522824.3182,438720.507,414828.7879,285582.3437,242137.2652,538535.5046,376073.711,197605.9304,331161.8007,363385.4787,318883.0341,373588.1682,504514.2778,458742.2972,551129.2512,447989.1052,517962.5294,416832.3943,287563.7664,975485.5815
1113074,27360384.3599,1205177.7413,382801.4787,474900.4787,607778.7578,969543.8914,1097859.8665,1594283.1626,1441454.6077,1485808.9453,1066316.793,991478.8038,631816.0465,409084.9208,732756.5207,927751.6391,340699.3703,543910.3391,1179929.7975,1255171.1536,1319264.7011,1588532.1248,1279376.8572,1167396.3583,992402.611,1015634.3326,787572.1539,571463.5391,1300217.3946
1113073,28420131.0145,545535.2695,349290.1096,514836.2996,666355.1637,1140170.7144,1166740.4948,1537776.902,1406629.7127,1511472.9464,1126600.2063,1002801.1213,695114.9039,461856.0511,970806.5514,625257.5308,395542.3522,1110442.0036,1406802.0977,1472236.1193,1400897.0036,1456731.717,1190098.809,1215743.03,1089786.6575,1084602.0433,811506.2133000001,551580.021,1512918.9778
1113075,37520555.9128,616090.5206,193656.9403,760712.495,2552444.5488,2738963.9198,1783235.4502,1379954.5595,963680.6998,1166319.4719,955959.2696,888750.1427,671976.3101,435620.0116,995915.3262,409329.2028,206031.6299,1352865.0179,5242886.9774,3677905.4431,2006095.7976,1480632.3508,1074204.9588,1157826.5602,1003775.3206,1096663.8146,780433.1087,540311.2264,1388314.8394
1113076,28135878.9388,583013.3883,383397.4778,617147.9241,1274402.3539,1659734.8063,1195148.1153,1170580.4041,1096143.0818,1092043.2033,923978.1904,814456.2974,644714.1953,441536.5966,987892.0007,740522.3893,449523.4094,660429.467,1838578.754,1702774.7927,1286582.7777,1277444.4416,1054875.0994,1118940.2341,1018672.028,1020148.9224,776622.7803,603071.4281,1703504.3213
1113062,18219965.6057,584656.8785,323864.7849,566587.4717,545776.0217,516820.4222,515531.4789,600078.8358,584563.1649,736207.3989,627922.6488,647480.3117,565374.9992,401878.1322,878471.3652,672774.6503,366610.71,546779.1921,689110.2743,550296.854,603540.7084,679032.8268,634386.3336,786953.684,735696.0415,876616.3916,767892.5804,524587.6116,1690473.7909
1113064,11704889.7896,426828.7573,236665.5917,354939.379,299257.9079,340642.258,347683.1541,377827.664,372805.1431,429456.3852,452661.6259,470459.7304,346247.2971,286794.3045,697698.7829,314314.344,196023.7804,295218.4938,406103.5968,333559.071,363245.8415,363866.6564,387956.8148,476689.9546,505437.1325,527640.6302,496497.298,379362.2239,1219005.9387
1113065,7021030.1582,246752.0244,122264.629,187890.3661,183250.0265,188378.4528,198468.9284,250113.9696,249077.6701,276850.6154,266145.2347,245763.6306,210775.731,171224.3994,347577.4871,273741.5513,144628.6599,189940.3373,231080.1988,203216.8592,252808.8851,265212.9773,241314.8827,322405.3276,302096.7246,314991.8072,319623.2838,208201.6002,607233.8697
1113066,10437973.1707,265892.6729,181057.9573,258410.6097,277604.6419,304404.3314,304528.5821,376822.8554,313711.645,389178.2742,378619.1051,415012.9731,350694.7571,266206.2887,548573.9492,424892.0541,245805.5194,286843.7729,338545.0994,310161.8328,341048.2476,405891.9848,384887.6128,422787.8356,448511.5227,479747.3927,437200.4622,290935.1521,989996.0382
1113068,19079391.7428,543934.2629,365213.4264,655238.8222,615874.319,650379.5105,548558.3711,712992.375,577828.836,777653.2152,696275.9627,678052.3401,574733.9738,369607.0567,862446.7972,622484.8531,379878.9562,549893.7645,831493.3201,679831.5847,639981.0882,737640.4284,671565.624,860453.454,725288.3237,830864.6482,718474.0089,566528.7282,1636223.7257
1113069,10872994.0036,944768.0334,289538.8101,213385.9183,195878.7609,238902.9551,257550.8024,422752.8326,455065.5065,492979.8067,333241.5813,304450.9118,250904.985,166794.8163,400628.2538,917887.2111,279087.2249,270406.2707,265326.3058,305870.1676,340359.9975,561039.5239,513009.9226,491154.3011,356793.2275,370176.6411,311662.7217,243062.4601,680314.0185
1113070,18012658.2276,613363.2842,332003.5564,537590.2737,743561.0073,651810.6562,540787.3041,763068.9343,666335.2105,713918.1366,631522.3407,542343.4062,439472.7143,305659.3127,657457.9833,608825.3038,346035.5254,565440.2095,1079426.1578,690316.4799,678523.1535,849638.8714,774607.926,773000.8981,671966.1211,700584.803,529124.8076,433674.8994,1172599.0167
1113071,10760719.9539,588351.8791,350345.0015,307957.816,209321.5308,244709.7791,225650.7136,364983.1207,397245.699,538990.9237,366540.8822,346520.5127,271373.76,196991.6494,443256.7943,524877.8658,309401.4219,348637.9323,281476.9278,306414.5567,337785.4957,491481.4987,476440.3353,552028.8942,416509.3494,429040.3673,353972.8797,277240.2581,803172.1307
1113072,23748236.4109,753807.791,420405.3424,644327.9361,677440.5003,823917.1305,778304.3659,920849.259,870396.3833,978749.84,766808.2427,807733.806,656770.9022,513430.6278,1110645.2687,727470.8622,430232.1,670363.9884,972644.7081,931694.9806,814028.1461,1096499.4075,828942.1057,1034285.7352,860279.4923,1045640.7219,873636.1125,687138.9626,2051791.6766
1114078,18923193.0473,846752.7508,266295.3804,354388.7561,405210.0459,582088.2784,693100.4326000001,1003268.083,846880.3515,856257.7459,659658.9656,617472.9272,461158.3806,309514.8652,543451.5137,1267133.5655,352987.5721,383595.701,597355.878,808060.2274,953333.6092,1160749.0388,888780.2493,830519.4543,668401.4783,689098.0475,583914.1336000001,399056.12,894709.481
1114077,28578250.9997,934987.0237,412952.7705,585226.4105,710053.7696,1037964.6534,1174887.6092,1482339.421,1198994.7793,1251197.9521,1073539.755,1043457.0993,744153.0581,512471.2701,1017093.6154,879556.9281,383534.9861,559794.0284,1113010.7819,1444919.9384,1417901.7452,1599546.1439,1235761.9045,1254778.089,1104392.2939,1223733.9826,923550.8673,657387.0625,1601063.034
1114075,12607438.6511,431413.181,213119.3186,225097.6508,264026.0839,388054.8888,462550.7548,631447.0322,521805.6753,533643.2521,475451.375,423823.3085,352347.7055,280640.2706,511160.0153,504304.4042,221123.0989,241357.8428,399120.793,550002.4435,574070.8507,684588.4282,491734.5405,586928.3430999999,451687.2478,562926.5245,449485.6539,328057.9604,847470.0142
1114059,22818586.9955,1145485.7459,514145.6904,433822.8286,385311.1304,688802.0213,825897.7363,1195098.472,1093725.2059,1189147.4726,905264.5067,745615.5329,586716.8351,431953.911,787862.4938,1048713.9695,455701.0712,365517.2679,589386.9585,831322.5839,1007387.9801,1163745.2662,1144518.6413,1122320.7383,826454.3481000001,805336.1613,649814.1692,491599.5665,1387918.6818
1114060,15913091.0476,335099.1006,236153.2484,512238.4046,922912.0841,1059442.6395,623222.6635,649890.9673,544233.9773,628105.9344,514299.9414,420980.005,343464.6646,220127.4272,452394.4941,277656.6723,157458.8702,537334.3617,1496737.879,1048361.9411,704729.5329,647017.9379,591209.2057,620132.1696,485416.4383,454459.5297,383369.9067,285948.6053,760692.4879
1114061,8688443.4784,291820.6648,231543.0651,246564.4683,222009.2384,316162.366,303652.1913,387418.6285,346219.8471,440087.2122,289069.8013,259301.7161,182160.0326,121488.7647,249660.0044,345880.5611,225797.1337,340930.8151,386100.348,406604.2138,404900.4824,425693.4804,410057.1714,466031.1346,281369.5904,271891.6264,219040.0405,164603.2447,452385.6014
1114063,13097644.5188,550997.4613,284999.1703,430743.5694,472361.916,538944.9345,448245.1613,581958.0911,500758.6903,554401.017,477890.4435,417379.2,316274.0892,206679.7149,484241.9795,403163.2521,212215.7568,306566.4409,554234.8987,466183.4414,503436.7593,656843.4977,621991.0526,629173.8236,478871.2333,482551.4923,396486.7614,273348.15,846702.5003
1114076,19579983.1183,607527.3956,242461.0535,552287.0583,1021732.4974,1104100.4926,760543.6669,975319.3713,687030.4276,787827.5921,591236.4604,548269.9108,426995.6204,273356.1323,582094.667,500870.7732,230074.9048,621072.6369,1572474.6644,1131576.6292,862171.8716,967374.6516,744586.9458,776299.6352,558620.2885,605202.4774,485351.6062,336176.1221,1027347.5867
1114066,47042072.2744,577492.1615,273642.3825,1070105.2703,2773241.5592,3303502.6237,2543801.038,2556810.7551,1935563.1871,1895804.4225,1246222.3722,1054814.8027,724258.6181,462591.7568,1123005.1305,477667.9047,291609.4207,1765658.5868,4647019.1324000005,4323795.1121,2937536.5106,2281167.8855,1616395.647,1604058.1228,1212749.6284,1130593.6731,932483.7417,609701.4754,1670779.3739
1114068,16796800.4431,277995.3674,74309.0542,240476.7368,559262.699,954637.3856,923040.8991,1037877.1925,725409.6192,699124.8569,519193.7063,480039.8944,355744.9424,276988.0032,496193.8454,379587.7553,141155.8078,299939.3166,972322.8329,1333639.3807,1129548.9552,956995.0604,634536.9508,685929.7518,538247.4696,518296.6541,475893.7159,313471.2441,796941.3551
1114069,15008158.1934,356446.0774,175571.0394,302295.4063,450755.4084,701735.8427,729404.1255,793061.339,596589.8741,627695.9053,445342.9114,414293.7251,297523.3054,241607.4358,547228.182,380959.4725,200255.2042,333073.3166,686257.0417000001,878968.987,848423.5778,924717.4948,683715.9988000001,623485.955,510602.0555,482435.5542,406398.1188,341798.9062,1027515.937
1114070,13516091.3658,451641.4009,237883.7887,298942.8987,382033.8422,500659.9946,517384.6329,614644.5561,593994.585,609632.9469,452157.936,440179.3774,287242.2652,221150.7319,541915.041,416413.1514,266570.9369,312090.7322,509002.6246,669472.4548,583681.3069,720753.5713,600436.4461000001,633499.6115,527904.5722,490717.3678,399306.6509,339592.5248,897185.4342
1114071,14239954.9698,303984.2974,159768.9006,288114.5305,623453.0217,830268.0554,755778.0226,754357.7622,629285.5878,561867.8819,400822.7928,299304.319,262118.3362,190096.6501,443992.6813,242260.3687,108849.7517,358069.6815,974293.2678,1112655.8244,847694.2711,759918.2438,607291.282,527775.8792,406914.2834,415574.6841,372811.2684,245390.3135,757242.9938
1114072,15928780.7303,443727.6301,253367.5245,395039.8279,504066.91,646256.961,671535.5304,753148.7053,755718.9204,789961.259,542709.9061,466374.0906,325707.0206,253242.5285,522080.0963,446424.1109,246491.9914,437587.2712,645859.6053,850332.6432,788707.9865,887426.9085,754239.3056,785948.4645,580841.8885,488126.3609,419174.8164,352839.2808,921843.2166
1114073,26276147.5254,801931.5412,501511.2434,645946.5835,671054.5367,918514.7273,908508.0307,1079550.8668,1019857.9062,1178544.2969,848341.7778,857681.9222,652799.1552,496881.4951,1097675.2261,862934.9447,484735.0063,667327.7983,1093859.4153,1266112.1198,1211481.3584,1359191.9693,1132084.8359,1283159.2351,1047590.6027,984561.0777,746942.6266,631714.8152,1825652.3856
1114074,34723653.1026,1308750.4149,807686.1589,848799.291,820599.3823,1387966.2101,1487270.97,1957586.2174,1898463.045,2131938.9343,1471407.4122,1119183.7108,798658.3852,538944.0982,901622.7739,1079383.6438,692036.8062,897256.6101,1293248.3685,1768980.0071,1606391.5015,1821518.7086,1555320.5406,1688702.0192,1055655.839,970964.9022,834425.6168,564231.6414,1416659.8751
1115051,33841067.9039,1335309.7044,1227791.9553,1690605.6013,884423.139,886458.7867,849649.3164,1204757.5988,1396088.3645,1800496.629,1330711.0381,972725.3872,709110.6933,532036.9521999999,909149.6699,1446163.8641,1237306.5142,1619433.001,1083172.1105,1035752.41,973276.2055,1385471.0629,1712853.4857,1930653.1658,1355292.0133,1195153.1345,946686.9185,697169.2163,1493369.963
1115052,16906305.822,561355.0461,367602.698,483307.8281,540698.6275,643580.2383,732421.7906,726211.3932,604768.6495,642771.596,521738.8604,570118.1699,438492.9838,339002.6033,644007.6166,625515.909,315219.8135,441149.3374,529952.0557,762256.991,822810.5846000001,826437.6709,653286.7912,690867.9981,661546.1203,721939.2369,614269.1025,437574.9973,987401.117
1115053,13157171.3439,555778.4106,267544.5893,403539.0842,342635.8665,453425.2031,477047.0928,586680.8974,449522.8859,507800.6853,421883.27,451679.1105,363270.9554,234994.2026,493109.456,467631.609,207267.8939,286041.8543,384226.2455,545346.3547,608360.356,644888.211,486566.6053,582493.0398,493081.0192,591092.173,537582.73,373700.1124,939981.4279
1115054,14009613.4266,668990.2273,564529.6557,858444.8832,419957.2138,434160.1484,355398.4152,435131.7043,429103.9074,575132.816,540476.7778,440509.9306,332833.6775,222176.9717,414437.7342,551117.8123,451795.1671,484306.3188,427408.9446,444045.0438,400113.5262,490661.1527,583364.3032,739470.5947,631797.9128,564867.6989,431905.0027,313722.2108,803753.6468
